
MR2648385-Hassidim09	Local graph partitions for approximation and testing	Hassidim, Avinatan and Kelner, Jonathan A. and Nguyen, Huy N. and Onak, Krzysztof	2009

MR2648384-Kelner09	Faster generation of random spanning trees	Kelner, Jonathan A. and Mpolhk adry, Aleksander	2009

MR2717379-Kelner06	New geometric techniques for linear programming and graph partitioning	Kelner, Jonathan A.	2006

MR2347173-Nikolova06	Stochastic shortest paths via quasi-convex maximization	Nikolova, Evdokia and Kelner, Jonathan A. and Brand, Matthew and Mitzenmacher, Michael	2006

MR2203731-Kelner06	Spectral partitioning, eigenvalue bounds, and circle packings for graphs of bounded genus	Kelner, Jonathan A.	2006

MR2121631-Kelner04	Spectral partitioning, eigenvalue bounds, and circle packings for graphs of bounded genus	Kelner, Jonathan A.	2004

MR1889983-Goyal02	Multiple description vector quantization with a coarse lattice	Goyal, Vivek K. and Kelner, Jonathan A. and Kovav cevic, Jelena	2002

MR1829801-Goyal01	Quantized frame expansions with erasures	Goyal, Vivek K. and Kovav cevic, Jelena and Kelner, Jonathan A.	2001

MR3540804-Dinur16	Toward the KRW composition conjecture: cubic formula lower bounds via communication complexity	Dinur, Irit and Meir, Or	2016

MR3430254-Dinur15	PCPs via the low-degree long code and hardness for constrained hypergraph coloring	Dinur, Irit and Guruswami, Venkatesan	2015

MR3419026-David15	Direct sum testing [extended abstract]	David, Roee and Dinur, Irit and Goldenberg, Elazar and Kindler, Guy and Shinkar, Igor	2015

MR3419012-Dinur15	The computational benefit of correlated instances	Dinur, Irit and Goldwasser, Shafi and Lin, Huijia	2015

MR3388205-Dinur15	Polynomially low error PCPs with polyloglog n queries via modular composition	Dinur, Irit and Harsha, Prahladh and Kindler, Guy	2015

MR3356419-Dinur15	Derandomized graph product results using the low degree long code	Dinur, Irit and Harsha, Prahladh and Srinivasan, Srikanth and Varma, Girish	2015

MR3349805-Dinur15	A parallel repetition theorem for entangled projection games	Dinur, Irit and Steurer, David and Vidick, Thomas	2015

MR3281010-Dinur14	A parallel repetition theorem for entangled projection games	Dinur, Irit and Steurer, David and Vidick, Thomas	2014

MR3281009-Dinur14	Direct product testing	Dinur, Irit and Steurer, David	2014

MR3238990-Dinur14	Analytical approach to parallel repetition	Dinur, Irit and Steurer, David	2014

MR3306988-Dinur13	Covering CSPs	Dinur, Irit and Kol, Gillat	2013

MR3246236-Dinur13	PCPs via low-degree long code and hardness for constrained hypergraph coloring	Dinur, Irit and Guruswami, Venkatesan	2013

MR3143853-Dinur13	Composition of low-error 2-query PCPs using decodable PCPs	Dinur, Irit and Harsha, Prahladh	2013

MR3109089-Dinur13	Clustering in the Boolean hypercube in a list decoding regime	Dinur, Irit and Goldenberg, Elazar	2013

MR3055779-Barak13	Special issue ``Conference on computational complexity 2012 guest editors foreword	Barak, Boaz and Dinur, Irit	2013

MR2863286-Dinur11	Dense locally testable codes cannot have constant rate and distance	Dinur, Irit and Kaufman, Tali	2011

MR2824807-Dinur11	PCP characterizations of NP: toward a polynomially-small error-probability	Dinur, Irit and Fischer, Eldar and Kindler, Guy and Raz, Ran and Safra, Shmuel	2011

MR2822873-Dinur11	Derandomized parallel repetition via structured PCPs	Dinur, Irit and Meir, Or	2011

MR3024795-Dinur10	Hardness of finding independent sets in almost 3-colorable graphs	Dinur, Irit and Khot, Subhash and Perkins, Will and Safra, Muli	2010

MR2932340-Dinur10	Derandomized parallel repetition of structured PCPs	Dinur, Irit and Meir, Or	2010

MR2827893-Dinur10	Probabilistically checkable proofs and codes	Dinur, Irit	2010

MR2755860-Dinur10	The structure of winning strategies in parallel repetition games	Dinur, Irit and Goldenberg, Elazar	2010

MR2755832-Dinur10	On the conditional hardness of coloring a 4-colorable graph with super-constant number of colors	Dinur, Irit and Shinkar, Igor	2010

MR2648428-Dinur09	Composition of low-error 2-query PCPs using decodable PCPs	Dinur, Irit and Harsha, Prahladh	2009

MR2538841-Dinur09	Conditional hardness for approximate coloring	Dinur, Irit and Mossel, Elchanan and Regev, Oded	2009

MR2497376-Dinur09	Intersecting families are essentially contained in juntas	Dinur, Irit and Friedgut, Ehud	2009

MR2582668-Dinur08	Decodability of group homomorphisms beyond the Johnson bound	Dinur, Irit and Grigorescu, Elena and Kopparty, Swastik and Sudan, Madhu	2008

MR2399096-Dinur08	Independent sets in graph powers are almost contained in juntas	Dinur, Irit and Friedgut, Ehud and Regev, Oded	2008

MR2386210-Dinur08	Special issue on foundations of computer science	Dinur, Irit and Tardos, Eva	2008

MR2342503-Dinur07	On the Fourier tails of bounded functions over the discrete cube	Dinur, Irit and Friedgut, Ehud and Kindler, Guy and ODonnell, Ryan	2007

MR2314254-Dinur07	The PCP theorem by gap amplification	Dinur, Irit	2007

MR2305019-Dinur06	Robust local testability of tensor products of LDPC codes	Dinur, Irit and Sudan, Madhu and Wigderson, Avi	2006

MR2277169-Dinur06	On the Fourier tails of bounded functions over the discrete cube (extended abstract)	Dinur, Irit and Friedgut, Ehud and Kindler, Guy and ODonnell, Ryan	2006

MR2277160-Dinur06	Conditional hardness for approximate coloring	Dinur, Irit and Mossel, Elchanan and Regev, Oded	2006

MR2277150-Dinur06	The PCP theorem by gap amplification (extended abstract)	Dinur, Irit	2006

MR2272269-Dinur06	Assignment testers: towards a combinatorial proof of the PCP theorem	Dinur, Irit and Reingold, Omer	2006

MR2212513-Dinur06	Proof of an intersection theorem via graph homomorphisms	Dinur, Irit and Friedgut, Ehud	2006

MR2178966-Dinur05	On the hardness of approximating minimum vertex cover	Dinur, Irit and Safra, Samuel	2005

MR2176423-Dinur05	The hardness of 3-uniform hypergraph coloring	Dinur, Irit and Regev, Oded and Smyth, Clifford	2005

MR2164979-Dinur05	A new multilayered PCP and the hardness of hypergraph vertex cover	Dinur, Irit and Guruswami, Venkatesan and Khot, Subhash and Regev, Oded	2005

MR2032567-Dinur04	On the hardness of approximating label-cover	Dinur, Irit and Safra, Shmuel	2004

MR2120442-Dinur03	A new multilayered PCP and the hardness of hypergraph vertex cover	Dinur, Irit and Guruswami, Venkatesan and Khot, Subhash and Regev, Oded	2003

MR2001908-Dinur03	Approximating CVP to within almost-polynomial factors is NP-hard	Dinur, I. and Kindler, G. and Raz, R. and Safra, S.	2003

MR2121123-Dinur02	The importance of being biased	Dinur, Irit and Safra, Shmuel	2002

MR1925787-Dinur02	Approximating rm SVP_infty to within almost-polynomial factors is NP-hard	Dinur, Irit	2002

MR1782004-Dinur00	Approximating rm SVP_infty to within almost-polynomial factors is NP-hard	Dinur, Irit	2000

MR1797461-Dinur99	PCP characterizations of NP: towards a polynomially-small error-probability	Dinur, Irit and Fischer, Eldar and Kindler, Guy and Raz, Ran and Safra, Shmuel	1999

MR3574560-Gross17	Improved recovery guarantees for phase retrieval from coded diffraction patterns	Gross, D. and Krahmer, F. and Kueng, R.	2017

MR3599093-Kliesch16	Improving compressed sensing with the diamond norm	Kliesch, Martin and Kueng, Richard and Eisert, Jens and Gross, David	2016

MR3319532-Gross15	A partial derandomization of PhaseLift using spherical designs	Gross, D. and Krahmer, F. and Kueng, R.	2015

MR3201004-Chaves14	Causal structures from entropic information: geometry and novel scenarios	Chaves, Rafael and Luft, Lukas and Gross, David	2014

MR3134339-Kueng14	RIPless compressed sensing from anisotropic measurements	Kueng, R. and Gross, D.	2014

MR3135465-Gross13	Stabilizer information inequalities from phase space distributions	Gross, David and Walter, Michael	2013

MR3087706-Walter13	Entanglement polytopes: multiparticle entanglement from single-particle information	Walter, Michael and Doran, Brent and Gross, David and Christandl, Matthias	2013

MR3003518-Baelde12	Towards provably robust watermarking	Baelde, David and Courtieu, Pierre and Gross-Amblard, David and Paulin-Mohring, Christine	2012

MR2961905-Appleby12	The monomial representations of the Clifford group	Appleby, D. M. and Bengtsson, Ingemar and Brierley, Stephen and Grassl, Markus and Gross, David and Larsson, Jan-AA ke	2012

MR2890305-Gross12	Index theory of one dimensional quantum walks and cellular automata	Gross, D. and Nesme, V. and Vogts, H. and Werner, R. F.	2012

MR2815834-Gross11	Recovering low-rank matrices from few coefficients in any basis	Gross, David	2011

MR2786217-Muller11	Concentration of measure for quantum states with a fixed expectation value	M"uller, Markus P. and Gross, David and Eisert, Jens	2011

MR2772016-Gross10	Quantum computational webs	Gross, D. and Eisert, J.	2010

MR2566932-dePillis09	Mathematical model creation for cancer chemo-immunotherapy	de Pillis, Lisette and Fister, K. Renee and Gu, Weiqing and Collins, Craig and Daub, Michael and Gross, David and Moore, James and Preskill, Benjamin	2009

MR2507883-Gross09	Most quantum states are too entangled to be useful as computational resources	Gross, D. and Flammia, S. T. and Eisert, J.	2009

MR2453788-McConnell08	Efficient 2-designs from bases exist	McConnell, G. and Gross, D.	2008

MR2453787-Gross08	Quantum Margulis expanders	Gross, D. and Eisert, J.	2008

MR2451899-Gross08	The LU-LC conjecture, diagonal local operations and quadratic forms over rm GF(2)	Gross, David and Van den Nest, Maarten	2008

MR2442350-Kieling07	Minimal resources for linear optical one-way computing	Kieling, Konrad and Gross, David and Eisert, Jens	2007

MR2366064-dePillis07	Seeking bang-bang solutions of mixed immuno-chemotherapy of tumors	de Pillis, Lisette G. and Fister, K. Renee and Gu, Weiqing and Collins, Craig and Daub, Michael and Gross, David and Moore, James and Preskill, Ben	2007

MR2345312-Serafini07	Canonical and micro-canonical typical entanglement of continuous variable systems	Serafini, A. and Dahlsten, O. C. O. and Gross, D. and Plenio, M. B.	2007

MR2330809-Gross07	Einstein and the search for unification	Gross, David	2007

MR2326329-Gross07	Evenly distributed unitaries: on the structure of unitary designs	Gross, D. and Audenaert, K. and Eisert, J.	2007

MR2285135-Gross06	Hudsons theorem for finite-dimensional quantum systems	Gross, D.	2006

MR2227792-GrossAmblard06	Uniform generation in spatial constraint databases and applications	Gross-Amblard, David and de Rougemont, Michel	2006

MR2189855-Gross05	Einstein and the search for unification	Gross, David	2005

MR2189129-Gross05	The discovery of asymptotic freedom and the emergence of QCD	Gross, David J.	2005

MR2188607-Colin05	About SIC POVMs and discrete Wigner distributions	Colin, Samuel and Corbett, John and Durt, Thomas and Gross, David	2005

MR2172071-Gross05	Nobel lecture: the discovery of asymptotic freedom and the emergence of QCD	Gross, David J.	2005

MR2168264-Gross05	The discovery of asymptotic freedom and the emergence of QCD	Gross, David J.	2005

MR2084414-Gross04	Non-perturbative RR potentials in the hat c=1 matrix model	Gross, David J. and Walcher, Johannes	2004

MR2033280-Gross03	String theory	Gross, David	2003

MR1994150-Gross03	A calculation of the plane wave string Hamiltonian from scr N=4 super-Yang-Mills theory	Gross, David J. and Mikhailov, Andrei and Roiban, Radu	2003

MR1927977-Gross02	Operators with large R-charge in N=4 Yang-Mills theory	Gross, David J. and Mikhailov, Andrei and Roiban, Radu	2002

MR1867065-Gross01	String field theory, non-commutative Chern-Simons theory and Lie algebra cohomology	Gross, David J. and Periwal, Vipul	2001

MR1867064-Gross01	Split string field theory. II	Gross, David J. and Taylor, Washington	2001

MR1867063-Gross01	Split string field theory. I	Gross, David J. and Taylor, Washington	2001

MR1840323-Drukker01	An exact prediction of scr N=4 supersymmetric Yang-Mills theory for string theory	Drukker, Nadav and Gross, David J.	2001

MR1824693-Gross01	Solitons in non-commutative gauge theory	Gross, David J. and Nekrasov, Nikita A.	2001

MR1867509-Gross00	Observables of non-commutative gauge theories	Gross, David J. and Hashimoto, Akikazu and Itzhaki, N.	2000

MR1811454-Gross00	Dynamics of strings in noncommutative gauge theory	Gross, David J. and Nekrasov, Nikita A.	2000

MR1804107-Drukker00	Sphalerons, merons, and unstable branes in AdS space	Drukker, Nadav and Gross, David J. and Itzhaki, N.	2000

MR1780348-Gross00	Monopoles and strings in non-commutative gauge theory	Gross, David J. and Nekrasov, Nikita A.	2000

MR1761110-Drukker00	Green-Schwarz string in rm AdS_5times S^5: semiclassical partition function	Drukker, Nadav and Gross, David J. and Tseytlin, Arkady A.	2000

MR1732810-Drukker99	Wilson loops and minimal surfaces	Drukker, Nadav and Gross, David J. and Ooguri, Hirosi	1999

MR1701607-Gross99	Renormalization groups	Gross, David	1999

MR1700063-Deser99	Panel discussion	Deser, Stanley and Coleman, Sidney and Glashow, Sheldon Lee and Gross, David and Weinberg, Steven and Wightman, Arthur	1999

MR1699400-Gross99	The triumph and limitations of quantum field theory	Gross, David J.	1999

MR1679530-Gross98	Aspects of large N gauge theory dynamics as seen by string theory	Gross, David J. and Ooguri, Hirosi	1998

MR1612191-Gross97	The future of particle physics	Gross, David J.	1997

MR1443012-Gross96	The role of symmetry in fundamental physics	Gross, David J.	1996

MR1381857-Gross96	Screening versus confinement in 1+1 dimensions	Gross, David J. and Klebanov, Igor R. and Matytsin, Andrei V. and Smilga, Andrei V.	1996

MR1370725-Lebowitz95	Round table: physics and mathematics	Lebowitz, J. and Atiyah, M. and Brezin, E. and Connes, A. and Fr"ohlich, J. and Gross, D. and Jaffe, A. and Kadanoff, L. and Ruelle, D.	1995

MR1370721-Gross95	A string representation of two-dimensional QCD	Gross, David	1995

MR1358372-Gross95	Gauge theory---past, present and future	Gross, David J.	1995

MR1352420-Gopakumar95	Mastering the master field	Gopakumar, Rajesh and Gross, David J.	1995

MR1321333-Gross95	Some properties of large-N two-dimensional Yang-Mills theory	Gross, David J. and Matytsin, Andrei	1995

MR1247984-Gross93	Some new/old approaches to QCD	Gross, David J.	1993

MR1232625-Gross93	Twists and Wilson loops in the string theory of two-dimensional QCD	Gross, David J. and Taylor, IV, Washington	1993

MR1227260-Gross93	Two-dimensional QCD is a string theory	Gross, David J. and Taylor, IV, Washington	1993

MR1227259-Gross93	Two-dimensional QCD as a string theory	Gross, David J.	1993

MR1213966-Gross93	Higher nullcones and commuting varieties	Gross, David L.	1993

MR1186583-Gross92	Unitary and Hermitian matrices in an external field. II. The Kontsevich model and continuum Virasoro constraints	Gross, David J. and Newman, Michael J.	1992

MR1165562-Gross92	The c=1 matrix models	Gross, David J.	1992

MR1256492-Gross91	Nonperturbative string theory	Gross, David J.	1991

MR1237646-Gross91	Nonperturbative string theory	Gross, David J.	1991

MR1237411-Gross91	Nonperturbative string theory	Gross, David J.	1991

MR1214394-Gross91	Nonperturbative string theory	Gross, David J.	1991

MR1170613-Gross91	Nonperturbative string theory	Gross, David J.	1991

MR1136487-Danielsson91	On the correlation functions of the special operators in c=1 quantum gravity	Danielsson, Ulf H. and Gross, David J.	1991

MR1126819-Gross91	Unitary and Hermitian matrices in an external field	Gross, David J. and Newman, Michael J.	1991

MR1115625-Gross91	S=1 for c=1	Gross, David J. and Klebanov, Igor R.	1991

MR1103061-Gross91	Vortices and the nonsinglet sector of the c=1 matrix model	Gross, David J. and Klebanov, Igor R.	1991

MR1098245-Gross91	Fermionic string field theory of c=1 two-dimensional quantum gravity	Gross, David J. and Klebanov, Igor R.	1991

MR1089388-Gross91	The two-point correlation function of the one-dimensional matrix model	Gross, David J. and Klebanov, Igor R. and Newman, Michael J.	1991

MR1150509-Gross90	Heterotic superstrings	Gross, David J.	1990

MR1117702-Gross90	The status and future prospects of string theory	Gross, David J.	1990

MR1089398-Gross90	Physics and mathematics at the frontier [ MR0971210 (89i:00040)]	Gross, David J.	1990

MR1076752-Gross90	One-dimensional string theory on a circle	Gross, David J. and Klebanov, Igor	1990

MR1068087-Gross90	A nonperturbative treatment of two-dimensional quantum gravity	Gross, David J. and Migdal, Alexander A.	1990

MR1050721-Gross90	A nonperturbative solution of D=1 string theory	Gross, David J. and Miljkovic, Nikola	1990

MR1031944-Gross90	Nonperturbative two-dimensional quantum gravity	Gross, David J. and Migdal, Alexander A.	1990

MR1043899-Gross89	Strings at super-Planckian energies: in search of the string symmetry	Gross, D. J.	1989

MR1025430-Gross89	The high energy behavior of open string scattering	Gross, David J. and Ma~nes, J. L.	1989

MR1117694-Gross88	Three lectures on string theory	Gross, David J.	1988

MR971210-Gross88	Physics and mathematics at the frontier	Gross, David J.	1988

MR945089-Gross88	String theory beyond the Planck scale	Gross, David J. and Mende, Paul F.	1988

MR940859-Gross88	String perturbation theory diverges	Gross, David J. and Periwal, Vipul	1988

MR931001-Gross88	High-energy symmetries of string theory	Gross, David J.	1988

MR2636432-Gross87	Higher nullcones and commuting varieties	Gross, David L.	1987

MR931582-Gross87	The heterotic string theory	Gross, David J.	1987

MR913246-Gross87	The high-energy behavior of string scattering amplitudes	Gross, David J. and Mende, Paul F.	1987

MR906633-Gross87	Operator formulation of interacting string field theory. III. NSR superstring	Gross, David J. and Jevicki, Antal	1987

MR898797-Gross87	Modular subgroups, odd spin structures, and gauge invariance in the heterotic string	Gross, David J. and Mende, Paul F.	1987

MR898462-Gross87	The status of the heterotic string	Gross, David J.	1987

MR895975-Gross87	The quartic effective action for the heterotic string	Gross, David J. and Sloan, John H.	1987

MR886219-Gross87	Heterotic string light-cone field theory	Gross, David J. and Periwal, Vipul	1987

MR885642-Gross87	Operator formulation of interacting string field theory. II	Gross, David J. and Jevicki, Antal	1987

MR874088-Gross87	Operator formulation of interacting string field theory. I	Gross, David J. and Jevicki, Antal	1987

MR858663-Gross86	Superstring modifications of Einsteins equations	Gross, David J. and Witten, Edward	1986

MR858366-Gross86	Heterotic string theory	Gross, David J.	1986

MR856956-Gross86	Unified string theories	Gross, David J.	1986

MR849110-Gross86	The heterotic string	Gross, David J.	1986

MR844696-Gross86	Heterotic string theory. II. The interacting heterotic string	Gross, David J. and Harvey, Jeffrey A. and Martinec, Emil and Rohm, Ryan	1986

MR850864-Gross85	The heterotic string	Gross, David	1985

MR796086-Gross85	Heterotic string theory. I. The free heterotic string	Gross, David J. and Harvey, Jeffrey A. and Martinec, Emil and Rohm, Ryan	1985

MR774903-Gross85	Heterotic string	Gross, David J. and Harvey, Jeffrey A. and Martinec, Emil and Rohm, Ryan	1985

MR824995-Gross84	Solitons and instantons in Kaluza-Klein theories	Gross, David J.	1984

MR766359-Gross84	The simplest spin glass	Gross, D. J. and Mezard, M.	1984

MR741985-Billoire84	Simulating random surfaces	Billoire, A. and Gross, D. J. and Marinari, E.	1984

MR740982-Brezin84	Density of states in the presence of a strong magnetic field and random impurities	Brezin, E. and Gross, David J. and Itzykson, C.	1984

MR739810-Gross84	Is quantum gravity unpredictable?	Gross, David J.	1984

MR736300-Boulware84	Lee-Wick indefinite metric quantization: a functional integral approach	Boulware, David G. and Gross, David J.	1984

MR718596-Gross83	Magnetic monopoles in Kaluza-Klein theories	Gross, David J. and Perry, Malcolm J.	1983

MR643602-Gross82	Instability of flat space at finite temperature	Gross, David J. and Perry, Malcolm J. and Yaffe, Laurence G.	1982

MR607309-Gross81	QCD and instantons at finite temperature	Gross, David J. and Pisarski, Robert D. and Yaffe, Laurence G.	1981

MR607490-Buggisch80	Einige allgemeine Erhaltungss"atze vom J-Integral-Typ	Buggisch, H. and Gross, D. and Kr"uger, K.-H.	1980

MR593129-Brezin80	The external field problem in the large N limit of QCD	Brezin, E. and Gross, David J.	1980

MR0495858-Gross78	Meron configurations in the two-dimensional rm O(3) sigma -model	Gross, David J.	1978

MR0452198-Treuiman77	cyr Lektsii po algebre tokov.	Treui man, S. and Dzhekiv, R. and Dv zekiv, R. and Gross, D. and Gross, D.	1977

MR0323263-Treiman72	Lectures on current algebra and its applications	Treiman, Sam B. and Jackiw, Roman and Gross, David J.	1972

MR0289073-Gross70	Rules for constructing dual amplitudes	Gross, David J. and Schwarz, John H.	1970

MR0289066-Burnett70	Renormalized self-energy operator in the dual-resonance model	Burnett, T. H. and Gross, D. J. and Neveu, A. and Scherk, J. and Schwarz, J. H.	1970

MR0287831-Beg70	Dimensions of currents and current commutators	Beg, M. A. B. and Bernstein, J. and Gross, David J. and Jackiw, R. and Sirlin, A.	1970

MR0275801-Gross70	Basic operators of the dual-resonance model	Gross, David J. and Schwarz, John H.	1970

MR0189493-Gross65	Normal threshold sheet structure of two-particle scattering amplitudes	Gross, David J. and Schwarz, John H.	1965

MR3568948-Antunovic16	Coexistence in preferential attachment networks	Antunovic, Tonci and Mossel, Elchanan and Racz, Miklos Z.	2016

MR3552430-Kanade16	Global and local information in clustering labeled block models	Kanade, Varun and Mossel, Elchanan and Schramm, Tselil	2016

MR3543895-Mossel16	Belief propagation, robust reconstruction and optimal recovery of block models	Mossel, Elchanan and Neeman, Joe and Sly, Allan	2016

MR3540817-Filmus16	Harmonicity and invariance on slices of the Boolean cube	Filmus, Yuval and Mossel, Elchanan	2016

MR3540816-Filmus16	Invariance principle on the slice	Filmus, Yuval and Kindler, Guy and Mossel, Elchanan and Wimmer, Karl	2016

MR3536538-Arlotto16	Quickest online selection of an increasing subsequence of specified size	Arlotto, Alessandro and Mossel, Elchanan and Steele, J. Michael	2016

MR3534069-Kalai16	On the correlation of increasing families	Kalai, Gil and Keller, Nathan and Mossel, Elchanan	2016

MR3530341-De16	Majority is stablest: discrete and SoS	De, Anindya and Mossel, Elchanan and Neeman, Joe	2016

MR3509467-Heilman16	Standard simplices and pluralities are not the most noise stable	Heilman, Steven and Mossel, Elchanan and Neeman, Joe	2016

MR3485363-Mossel16	Consistency thresholds for the planted bisection model	Mossel, Elchanan and Neeman, Joe and Sly, Allan	2016

MR3442006-Mossel15	Distance-based species tree estimation: information-theoretic trade-off between number of loci and sequence length under the coalescent	Mossel, Elchanan and Roch, Sebastien	2015

MR3423746-Kalai15	Sharp thresholds for monotone non-Boolean functions and social choice theory	Kalai, Gil and Mossel, Elchanan	2015

MR3414192-Mossel15	Strategic learning and the topology of social networks	Mossel, Elchanan and Sly, Allan and Tamuz, Omer	2015

MR3388184-Mossel15	Consistency thresholds for the planted bisection model [extended abstract]	Mossel, Elchanan and Neeman, Joe and Sly, Allan	2015

MR3383334-Mossel15	Reconstruction and estimation in the planted partition model	Mossel, Elchanan and Neeman, Joe and Sly, Allan	2015

MR3367129-Mossel15	A quantitative Gibbard-Satterthwaite theorem without neutrality	Mossel, Elchanan and Racz, Miklos Z.	2015

MR3361606-Bubeck15	On the influence of the seed graph in the preferential attachment model	Bubeck, Sebastien and Mossel, Elchanan and Racz, Miklos Z.	2015

MR3342656-Mossel15	Robust dimension free isoperimetry in Gaussian space	Mossel, Elchanan and Neeman, Joe	2015

MR3317748-Mossel15	Robust optimality of Gaussian noise stability	Mossel, Elchanan and Neeman, Joe	2015

MR3319031-Kanade14	Global and local information in clustering labeled block models	Kanade, Varun and Mossel, Elchanan and Schramm, Tselil	2014

MR3269987-Keller14	Geometric influences II: correlation inequalities and noise sensitivity	Keller, Nathan and Mossel, Elchanan and Sen, Arnab	2014

MR3233208-Ding14	Mixing under monotone censoring	Ding, Jian and Mossel, Elchanan	2014

MR3168425-Chan14	On extracting common random bits from correlated sources on large alphabets	Chan, Siu On and Mossel, Elchanan and Neeman, Joe	2014

MR3152782-Mossel14	Asymptotic learning on Bayesian social networks	Mossel, Elchanan and Sly, Allan and Tamuz, Omer	2014

MR3210809-De13	Majority is stablest: discrete and SoS	De, Anindya and Mossel, Elchanan and Neeman, Joe	2013

MR3174850-Krzakala13	Spectral redemption in clustering sparse networks	Krzakala, Florent and Moore, Cristopher and Mossel, Elchanan and Neeman, Joe and Sly, Allan and Zdeborova, Lenka and Zhang, Pan	2013

MR3149281-Mossel13	A smooth transition from powerlessness to absolute power	Mossel, Elchanan and Procaccia, Ariel D. and Racz, Miklos Z.	2013

MR3146707-De13	Explicit optimal hardness via Gaussian stability results	De, Anindya and Mossel, Elchanan	2013

MR3096539-Mossel13	Identifiability and inference of non-parametric rates-across-sites models on large-scale phylogenies	Mossel, Elchanan and Roch, Sebastien	2013

MR3071334-Mossel13	Robust estimation of latent tree graphical models: inferring hidden states with inexact parameters	Mossel, Elchanan and Roch, Sebastien and Sly, Allan	2013

MR3070858-Mossel13	Special issue on analysis of Boolean functions: guest editors foreword	Mossel, Elchanan and ODonnell, Ryan	2013

MR3070855-Feige13	Complete convergence of message passing algorithms for some satisfiability problems	Feige, Uriel and Mossel, Elchanan and Vilenchik, Dan	2013

MR3061780-Mossel13	On reverse hypercontractivity	Mossel, Elchanan and Oleszkiewicz, Krzysztof and Sen, Arnab	2013

MR3059200-Mossel13	Exact thresholds for Ising-Gibbs samplers on general graphs	Mossel, Elchanan and Sly, Allan	2013

MR3037003-Bresler13	Reconstruction of Markov random fields from samples: some observations and algorithms	Bresler, Guy and Mossel, Elchanan and Sly, Allan	2013

MR3029335-Austrin13	Noise correlation bounds for uniform low degree functions	Austrin, Per and Mossel, Elchanan	2013

MR3018224-Bhatnagar13	Scaling limits for width two partially ordered sets: the incomparability window	Bhatnagar, Nayantara and Crawford, Nick and Mossel, Elchanan and Sen, Arnab	2013

MR3024973-Mossel12	Phylogenetic mixtures: concentration of measure in the large-tree limit	Mossel, Elchanan and Roch, Sebastien	2012

MR2981417-Mossel12	A quantitative Arrow theorem	Mossel, Elchanan	2012

MR2968675-Hammond12	Exit time tails from pairwise decorrelation in hidden Markov chains, with applications to dynamical percolation	Hammond, Alan and Mossel, Elchanan and Pete, Gabor	2012

MR2962089-Keller12	Geometric influences	Keller, Nathan and Mossel, Elchanan and Sen, Arnab	2012

MR2961564-Mossel12	A quantitative Gibbard-Satterthwaite theorem without neutrality [extended abstract]	Mossel, Elchanan and Racz, Miklos Z.	2012

MR2961226-Keller12	A note on the entropy/influence conjecture	Keller, Nathan and Mossel, Elchanan and Schlank, Tomer	2012

MR2931402-Isaksson12	Maximally stable Gaussian partitions with discrete applications	Isaksson, Marcus and Mossel, Elchanan	2012

MR2927640-Isaksson12	The geometry of manipulation---a quantitative proof of the Gibbard-Satterthwaite theorem	Isaksson, Marcus and Kindler, Guy and Mossel, Elchanan	2012

MR2924793-Mossel12	Complete characterization of functions satisfying the conditions of Arrows theorem	Mossel, Elchanan and Tamuz, Omer	2012

MR2901171-Gottlieb12	VC bounds on the cardinality of nearly orthogonal function classes	Gottlieb, Lee-Ad and Kontorovich, Aryeh and Mossel, Elchanan	2012

MR2875752-Montanari12	The weak limit of Ising models on locally tree-like graphs	Montanari, Andrea and Mossel, Elchanan and Sly, Allan	2012

MR2882231-Bogdanov11	On extracting common random bits from correlated sources	Bogdanov, Andrej and Mossel, Elchanan	2011

MR2863279-Bhatnagar11	The computational complexity of estimating MCMC convergence time	Bhatnagar, Nayantara and Bogdanov, Andrej and Mossel, Elchanan	2011

MR2830610-Daskalakis11	Connectivity and equilibrium in random games	Daskalakis, Constantinos and Dimakis, Alexandros G. and Mossel, Elchanan	2011

MR2817535-Daskalakis11	Phylogenies without branch bounds: contracting the short, pruning the deep	Daskalakis, Constantinos and Mossel, Elchanan and Roch, Sebastien	2011

MR2810907-Daskalakis11	Sorting and selection in posets	Daskalakis, Constantinos and Karp, Richard M. and Mossel, Elchanan and Riesenfeld, Samantha J. and Verbin, Elad	2011

MR2802440-Mossel11	On the inference of large phylogenies with long branches: how long is too long?	Mossel, Elchanan and Roch, Sebastien and Sly, Allan	2011

MR2773028-Daskalakis11	Evolutionary trees and the Ising model on the Bethe lattice: a proof of Steels conjecture	Daskalakis, Constantinos and Mossel, Elchanan and Roch, Sebastien	2011

MR3025205-Isaksson10	The geometry of manipulation---a quantitative proof of the Gibbard Satterthwaite theorem	Isaksson, Marcus and Kindeler, Guy and Mossel, Elchanan	2010

